param,true_param,perturbed_param,finite_diff,finite_diff_time,auto_diff,auto_diff_time
gamma,1.5707963267948966,2.115781604035848,-12424453.985765763,0.0035593020729720592,6422545.5,7.580593228340149e-05
gamma,1.5707963267948966,1.0322368118747423,12308916.315372895,0.003999168053269386,-5661075.0,6.396183744072914e-05
gamma,1.5707963267948966,0.8919725309520365,10631980.705742244,0.003922252915799618,-2946301.5,6.643403321504593e-05
gamma,1.5707963267948966,1.326028355047241,17375030.604022373,0.0036006602458655834,-10458817.0,6.621982902288437e-05
gamma,1.5707963267948966,1.2441637920599793,15632507.350022275,0.0034449459053575993,-9435870.0,3.483006730675697e-05
gamma,1.5707963267948966,2.306820282740669,-10210445.515109953,0.0035309097729623318,1749944.25,3.423402085900307e-05
gamma,1.5707963267948966,1.3687730269972838,18525478.267849896,0.0035695298574864864,-12558898.0,6.69313594698906e-05
gamma,1.5707963267948966,1.5746552161056195,-41804503.870253846,0.0035814112052321434,36021748.0,3.413436934351921e-05
bx,180.0,181.6965925579321,-317754.5840216859,0.0037260488606989384,302672.0,3.4159980714321136e-05
bx,180.0,110.2222122923817,141178.17895399488,0.00305688614025712,-74899.1875,3.430759534239769e-05
bx,180.0,136.4090465820952,173064.42985257838,0.0031055728904902935,-117854.5859375,3.397185355424881e-05
bx,180.0,237.0913299351989,-172059.61064753006,0.0036251158453524113,-3474.060546875,6.576580926775932e-05
bx,180.0,161.41763915069546,217244.20716709338,0.003264226019382477,-169524.734375,6.64079561829567e-05
bx,180.0,276.4846045851443,-124960.98265459835,0.004333038814365864,62035.98828125,6.676977500319481e-05
bx,180.0,220.2265058456711,-217370.0354076607,0.003972287755459547,136577.53125,6.594602018594742e-05
bx,180.0,263.3587463587764,-130480.95700943623,0.003964792937040329,92842.2265625,6.634462624788284e-05
bx,180.0,224.62024779986666,-207853.95548672223,0.003534120973199606,100194.515625,6.685638800263405e-05
bx,180.0,145.11385405135857,186069.8086156115,0.003609898965805769,-131359.453125,6.575882434844971e-05
bx,180.0,219.69148737413,-218430.4890940116,0.0037560276687145233,139590.875,3.4079886972904205e-05
bx,180.0,182.64274175692066,-308117.8610689531,0.0033117439597845078,283590.03125,3.366079181432724e-05
bx,180.0,155.47193241494162,203893.8038089272,0.003207408357411623,-156620.71875,6.591575220227242e-05
bx,180.0,280.7164118457344,-122090.57863215359,0.00393707025796175,78024.0,6.632227450609207e-05
bx,180.0,235.85164009723673,-175909.4985016579,0.0036147679202258587,-1615.4990234375,6.634416058659554e-05
bx,180.0,114.69232191294172,145735.02348854847,0.003135280217975378,-91270.9609375,3.376603126525879e-05
bx,180.0,235.53064226211586,-176930.2424708826,0.003618410788476467,1367.79638671875,6.609223783016205e-05
bx,180.0,206.41756679853313,-240047.1454605016,0.003878276329487562,210962.15625,6.570294499397278e-05
bx,180.0,118.95524378903417,150326.49107953266,0.0032391767017543316,-82473.046875,6.665289402008057e-05
bx,180.0,171.7053172944187,256221.76585126648,0.003692291211336851,-209746.59375,3.3412594348192215e-05
bx,180.0,160.5435424256691,215089.86073195378,0.003441569861024618,-169603.078125,3.383820876479149e-05
bx,180.0,113.84201513919737,144887.37860090422,0.0030613839626312256,-68415.671875,3.441609442234039e-05
bx,180.0,218.95063189873304,-219829.73273094746,0.003533999901264906,149886.890625,6.638886407017708e-05
bx,180.0,239.19810500089497,-165815.47669222858,0.004051706753671169,-1452.430419921875,6.640981882810593e-05
bx,180.0,236.3715838797147,-174282.17062276593,0.004054349847137928,328.336669921875,6.642704829573631e-05
bx,180.0,112.28798084720344,143128.62208599097,0.0032252357341349125,-67960.5625,6.706919521093369e-05
bx,180.0,147.37464143228675,189678.34444351817,0.002936079166829586,-138583.03125,6.638281047344208e-05
bx,180.0,119.38092619756902,150825.696047394,0.003080818336457014,-80048.546875,6.63544051349163e-05
bx,180.0,173.76160393678464,267936.01801846625,0.003719683736562729,-226070.328125,3.4362077713012695e-05
bx,180.0,268.553421014475,-128303.17417260265,0.00408694613724947,92042.703125,6.700307130813599e-05
bx,180.0,221.6767723445015,-214434.52784987722,0.0038492069579660892,127817.71875,3.424100577831268e-05
bx,180.0,162.25485785417422,219468.6420652939,0.003401055932044983,-167948.5625,6.609223783016205e-05
bx,180.0,266.171922647296,-129275.14737713187,0.0038104946725070477,91689.0546875,3.442913293838501e-05
bx,180.0,181.989353111474,-314763.2181981198,0.0033581149764358997,293410.53125,6.628083065152168e-05
bx,180.0,154.82032932129007,202667.5433970154,0.0031866291537880898,-155746.921875,3.467593342065811e-05
bx,180.0,280.32592977102206,-122282.07630868608,0.004122205078601837,68586.5703125,3.394298255443573e-05
bx,180.0,178.95626134309686,316692.0345086666,0.0037565743550658226,-304135.5625,6.60168007016182e-05
bx,180.0,146.5363299715487,188324.26313796212,0.003544882871210575,-131922.0625,3.3886171877384186e-05
bx,180.0,271.76727509823826,-127140.96596537156,0.00383888091892004,97548.1953125,6.616301834583282e-05
bx,180.0,168.42585156256405,240120.62442631685,0.0032838210463523865,-190285.625,3.4052878618240356e-05
bx,180.0,176.51472676855974,290496.5393722114,0.003290683962404728,-263275.0,3.3993739634752274e-05
bx,180.0,199.53627330094037,-248677.00841214956,0.0034367679618299007,221331.203125,6.664497777819633e-05
bx,180.0,235.40170812193304,-177338.4311252026,0.003636070992797613,1809.853515625,6.541097536683083e-05
bx,180.0,277.6367758346293,-124149.43955677806,0.004316592123359442,51758.734375,6.675627082586288e-05
bx,180.0,97.75004982887043,129457.11186263409,0.003290823195129633,-57238.6484375,6.602611392736435e-05
bx,180.0,238.95274134697567,-166511.74781210723,0.003705326933413744,-606.19775390625,3.389175981283188e-05
bx,180.0,130.2460725536171,164432.7175742338,0.0030872467905282974,-93260.8125,6.558792665600777e-05
bx,180.0,140.33244480500272,178726.1646236801,0.0033000227995216846,-113671.625,6.625382229685783e-05
bx,180.0,232.44241769870422,-186447.41087597865,0.0036064917221665382,30274.265625,3.416696563363075e-05
bx,180.0,111.21874470843665,141998.3243777464,0.0030855191871523857,-81440.546875,6.596790626645088e-05
bx,180.0,123.36897683476815,155580.83727876662,0.0034743468277156353,-80234.125,6.689084693789482e-05
bx,180.0,270.4263584817746,-127601.71031686064,0.0038230856880545616,94486.25,3.386428579688072e-05
bx,180.0,93.28134763448436,125671.86761695704,0.002955786883831024,-54388.265625,5.956506356596947e-05
bx,180.0,276.3060808948926,-125077.48096557442,0.003885510843247175,63263.875,3.3630989491939545e-05
bx,180.0,232.9957212815099,-184793.29582059762,0.003615272231400013,25741.53125,6.581936031579971e-05
bx,180.0,152.48887313461736,198119.6926854487,0.003618546761572361,-148476.0,3.3672433346509933e-05
bx,180.0,261.88812363916986,-131237.49235425692,0.003947292920202017,82383.1953125,5.549192428588867e-05
bx,180.0,85.83500772982721,119853.52229009736,0.003417926374822855,-52159.2734375,6.584590300917625e-05
bx,180.0,143.07900232618292,183001.05429684804,0.0031861281022429466,-125111.703125,3.414088860154152e-05
bx,180.0,235.1770068481787,-178058.00932683784,0.003623634111136198,-386.3916015625,6.598792970180511e-05
bx,180.0,196.16541687807052,-254288.75611469205,0.0033885929733514786,225092.078125,6.631482392549515e-05
bx,180.0,192.32553217637962,-262606.8557269172,0.0037052580155432224,233415.09375,6.650900468230247e-05
bx,180.0,212.82292757098813,-230931.5487963894,0.003483045846223831,171848.890625,6.626499816775322e-05
bx,180.0,120.71606064568203,152485.53146867716,0.003080578986555338,-79422.84375,3.343261778354645e-05
bx,180.0,196.57861151913517,-253511.48949651278,0.003385860938578844,221491.625,6.563588976860046e-05
bx,180.0,198.12388882974415,-250721.77073512474,0.003705930896103382,219659.46875,3.39290127158165e-05
bx,180.0,225.62554651274607,-205387.43568544692,0.0036066193133592606,94612.53125,7.908092811703682e-05
bx,180.0,102.0836511619429,133315.60262903894,0.0029953429475426674,-74643.875,6.528804078698158e-05
bx,180.0,97.65633993707654,129377.45288294354,0.0029984782449901104,-61088.41015625,6.664358079433441e-05
bx,180.0,277.22290972932655,-124452.15879349729,0.0037002041935920715,53618.26953125,3.394531086087227e-05
bx,180.0,99.35489872651452,130866.72139216308,0.0029928581789135933,-54687.7421875,6.569596007466316e-05
bx,180.0,80.37252480881924,115725.06457556607,0.003398137167096138,-49000.9921875,6.586778908967972e-05
bx,180.0,89.1661229497046,122351.42174814675,0.0030926750041544437,-47453.375,6.616907194256783e-05
bx,180.0,171.66419109586667,255993.0625259291,0.0032699210569262505,-209451.75,3.37003730237484e-05
bx,180.0,147.73910192381143,190264.12363053407,0.003190852701663971,-137139.921875,3.378791734576225e-05
bx,180.0,230.2231874617667,-193085.9129039213,0.0033190292306244373,44481.69921875,6.621610373258591e-05
bx,180.0,151.20672129901104,195732.4852972172,0.0031871157698333263,-145048.03125,3.357883542776108e-05
bx,180.0,198.91288335169816,-249539.81961593617,0.0034183477982878685,226862.96875,4.62518073618412e-05
bx,180.0,125.75482005502496,158489.3627179571,0.003064516931772232,-89994.984375,3.383774310350418e-05
bx,180.0,178.094796426318,305901.59526820004,0.003097324166446924,-280733.4375,6.658118218183517e-05
bx,180.0,109.48839673856887,140412.0391829969,0.003050806000828743,-66118.03125,6.664078682661057e-05
bx,180.0,203.9059785657593,-242990.13671501193,0.003747039008885622,212859.1875,6.675999611616135e-05
bx,180.0,255.154075919827,-137184.4024933323,0.0037002768367528915,45161.62109375,6.641587242484093e-05
bx,180.0,82.71565880214872,117419.26665020477,0.003389446996152401,-44958.390625,3.373017534613609e-05
bx,180.0,257.138117844448,-135089.82706855115,0.00391247496008873,62252.7421875,3.432622179389e-05
bx,180.0,156.03269704445887,205000.93436103803,0.0032159797847270966,-156182.859375,3.403006121516228e-05
bx,180.0,161.8108671590827,218255.29203182153,0.0033744722604751587,-172724.03125,6.727827712893486e-05
bx,180.0,265.59155468706155,-129530.40800035758,0.0042192661203444,89163.578125,6.685685366392136e-05
bx,180.0,175.03718937467494,278134.0261013061,0.00354007538408041,-234885.71875,6.662588566541672e-05
bx,180.0,228.99233617016742,-196596.91194446434,0.0035728770308196545,60836.40625,7.522013038396835e-05
bx,180.0,269.08320991229425,-128092.54416443293,0.0038448618724942207,94178.53125,3.379303961992264e-05
bx,180.0,197.5655576655442,-251655.28952553478,0.0034056860022246838,222794.21875,6.591109558939934e-05
bx,180.0,235.1740988539975,-178067.4302628538,0.0036072530783712864,-278.5771484375,6.6335778683424e-05
bx,180.0,247.96087432087398,-147063.36697216684,0.004063362255692482,47032.75390625,6.720423698425293e-05
bx,180.0,96.68257670070375,128637.84759040344,0.0032728048972785473,-63165.8828125,6.66305422782898e-05
bx,180.0,218.92647455287377,-219873.28927962563,0.0035433308221399784,149445.796875,6.354320794343948e-05
bx,180.0,217.09435249057083,-223301.60641314738,0.0039403121918439865,152093.890625,3.369944170117378e-05
bx,180.0,184.9838693140891,-291573.5562912915,0.0035031051374971867,264402.90625,6.615184247493744e-05
bx,180.0,207.88016178748114,-238278.80019630943,0.003432275727391243,204140.78125,3.396905958652496e-05
bx,180.0,140.94111920351187,179713.78997196286,0.0035959831438958645,-118420.125,6.575975567102432e-05
bx,180.0,123.47103949894503,155717.58125351914,0.0033479961566627026,-79652.8515625,6.705382838845253e-05
bx,180.0,144.35140418602867,184907.35327691643,0.0031891963444650173,-131280.4375,3.3904798328876495e-05
bx,180.0,122.18434469401362,154115.21244276906,0.0030800499953329563,-95740.046875,6.710784509778023e-05
bx,180.0,87.26193175531918,120859.60180265966,0.0027583339251577854,-49682.5078125,6.587710231542587e-05
bx,180.0,142.18668113178776,181580.92718415288,0.0032486477866768837,-126259.25,6.587710231542587e-05
bx,180.0,182.94778038050305,-305201.39609127503,0.0035822088830173016,277301.25,6.62454403936863e-05
bx,180.0,93.60985650620432,125933.63733423284,0.003002079203724861,-57074.9609375,6.662821397185326e-05
bx,180.0,274.9461451021808,-125894.67415592259,0.003883980680257082,74154.90625,6.60712830722332e-05
bx,180.0,162.928912269333,221500.80941867793,0.0032582292333245277,-171113.40625,7.220590487122536e-05
bx,180.0,160.20430073953526,214291.31874477715,0.003576369024813175,-167946.46875,6.635580211877823e-05
bx,180.0,211.00245912286434,-233925.7983135745,0.0034326198510825634,190025.09375,6.667803972959518e-05
bx,180.0,148.50380131100533,191444.53143505572,0.003185196779668331,-144902.703125,3.434624522924423e-05
bx,180.0,225.7380064730361,-205114.36163118918,0.003530997782945633,93863.1171875,6.691180169582367e-05
bx,180.0,265.63155033983503,-129511.68063625375,0.004197715315967798,88983.28125,6.628595292568207e-05
bx,180.0,132.4497399049423,167379.71535990067,0.0034740129485726357,-100098.4453125,6.542308256030083e-05
bx,180.0,97.24180973724822,129048.27867903266,0.002948506735265255,-66632.890625,6.668316200375557e-05
bx,180.0,159.47000928371585,212548.56177498552,0.003258037380874157,-165014.84375,3.4156255424022675e-05
bx,180.0,125.00482277618514,157670.75292276888,0.003525299020111561,-105127.765625,3.376929089426994e-05
bx,180.0,178.79756881418996,314689.11025048693,0.0036704568192362785,-299724.375,3.392808139324188e-05
bx,180.0,208.0758842156296,-238030.50862703295,0.00339718721807003,200870.78125,6.67208805680275e-05
bx,180.0,236.060632355463,-175250.038881208,0.003621789626777172,-181.1806640625,3.379117697477341e-05
bx,180.0,193.72564293967673,-259554.6536987145,0.003378216177225113,229429.53125,6.608106195926666e-05
bx,180.0,152.66810743811175,198449.63124007234,0.0036210487596690655,-147858.375,6.641680374741554e-05
bx,180.0,224.97737436903486,-206984.5367943333,0.0036695431917905807,97801.703125,3.399094566702843e-05
bx,180.0,260.3672985731166,-132277.5455781721,0.0040260120294988155,71440.8125,6.634416058659554e-05
bx,180.0,154.61603309596995,202275.55525156393,0.003445838112384081,-151753.21875,6.600003689527512e-05
bx,180.0,129.05394996162838,162774.68015192682,0.003508276306092739,-96126.7890625,6.698025390505791e-05
bx,180.0,153.09708969052818,199266.24808738948,0.0033394438214600086,-145748.625,3.441004082560539e-05
bx,180.0,134.4586201091832,170191.68102903492,0.003137791994959116,-108646.703125,3.4125056117773056e-05
bx,180.0,165.12780775462903,228208.15142813817,0.002982101868838072,-180843.71875,6.605405360460281e-05
bx,180.0,243.2921921940143,-155422.78848306846,0.0036730319261550903,14249.9375,6.619514897465706e-05
bx,180.0,198.70165383287332,-249809.72494464234,0.0034251967445015907,224684.78125,6.64801336824894e-05
bx,180.0,230.7581046300134,-191484.71107908335,0.004020047839730978,40469.19921875,3.448501229286194e-05
bx,180.0,179.85944331374014,327970.8516215639,0.003769433591514826,-326961.75,3.400491550564766e-05
bx,180.0,171.12358031177604,252955.9584681219,0.003384143114089966,-203379.828125,6.626499816775322e-05
bx,180.0,228.23803956142063,-198674.55408914955,0.003574554342776537,67872.203125,3.4071970731019974e-05
bx,180.0,141.99975536422303,181305.42490017135,0.003164463210850954,-125193.921875,3.433180972933769e-05
bx,180.0,206.20221349507415,-240283.8027857304,0.0038726837374269962,211404.75,3.447616472840309e-05
bx,180.0,254.77482484633865,-137650.6333669331,0.003859677817672491,45101.5390625,3.42722050845623e-05
bx,180.0,116.3371884293224,147448.27896233753,0.0034154951572418213,-73906.1875,6.642797961831093e-05
bx,180.0,174.17730784153974,270884.74833900423,0.003286954015493393,-226138.46875,6.706314161419868e-05
bx,180.0,267.01033585724235,-128907.70837159577,0.003818902187049389,94699.953125,3.4043099731206894e-05
bx,180.0,275.3097713143675,-125690.72231310811,0.0038833022117614746,69328.3359375,8.81347805261612e-05
bx,180.0,210.62081865916386,-234472.29089191346,0.003442406188696623,188906.859375,3.428896889090538e-05
bx,180.0,263.11883910870984,-130593.79938888668,0.004165641963481903,89580.9375,6.646011024713516e-05
bx,180.0,270.0535359821812,-127737.74926812574,0.004209673032164574,96438.8984375,6.64740800857544e-05
bx,180.0,146.18037565834214,187752.64727522794,0.00327467592433095,-135502.0625,3.403192386031151e-05
bx,180.0,181.04528279922027,-323705.1915542868,0.003146034199744463,315739.15625,6.852997466921806e-05
bx,180.0,169.21117827263225,243638.00481865194,0.003272807225584984,-197835.484375,5.535176023840904e-05
bx,180.0,201.02559371664455,-246564.16697979142,0.0038777352310717106,219068.65625,3.389129415154457e-05
bx,180.0,130.89388550928606,165363.59237983645,0.0032431050203740597,-100593.6796875,3.391178324818611e-05
bx,180.0,91.86345981830354,124567.67621427496,0.002792957704514265,-66417.2890625,3.350898623466492e-05
bx,180.0,196.40983360866718,-253825.74554564923,0.0038296072743833065,223347.109375,3.4306198358535767e-05
bx,180.0,260.031369961687,-132535.39212283667,0.003944373223930597,70156.0390625,6.64442777633667e-05
bx,180.0,225.45420875340696,-205806.2224941673,0.003517278004437685,94247.25,6.678374484181404e-05
bx,180.0,277.35763288933015,-124353.63967571191,0.0037001827731728554,53828.17578125,3.392668440937996e-05
bx,180.0,95.1532750551963,127275.34276691444,0.002952976617962122,-52010.78125,5.206698551774025e-05
bx,180.0,175.23179789848646,279831.5479489564,0.0032753990963101387,-237741.1875,6.65169209241867e-05
bx,180.0,186.83693939365602,-281772.6089231621,0.0037959860637784004,246675.59375,6.593577563762665e-05
bx,180.0,235.7630639130259,-176191.3049706896,0.003749219235032797,-1952.71240234375,3.335205838084221e-05
bx,180.0,107.53990970733474,138362.95206790348,0.003368594218045473,-67304.953125,3.383588045835495e-05
bx,180.0,199.93776084401935,-248097.06760444873,0.003393713850528002,217953.71875,6.606988608837128e-05
bx,180.0,98.29426570393107,129913.80704733108,0.003422719892114401,-63601.1796875,6.675207987427711e-05
bx,180.0,273.45034327659266,-126592.3760706312,0.0040454803965985775,91231.625,6.594788283109665e-05
bx,180.0,185.7440461215565,-287330.60547793296,0.0033481810241937637,256483.203125,6.624776870012283e-05
bx,180.0,146.47349824290438,188220.09960118975,0.0033423197455704212,-133239.625,6.572436541318893e-05
bx,180.0,114.10596018360255,145179.8679615849,0.0030666659586131573,-75284.8125,6.638374179601669e-05
bx,180.0,187.74532466335089,-277501.0852895772,0.0033464417792856693,244700.125,6.557535380125046e-05
bx,180.0,207.42611067222592,-238839.38843116918,0.003722419962286949,203737.9375,6.686802953481674e-05
bx,180.0,176.79646283325073,292691.37166011415,0.0032412679865956306,-267849.5625,7.301988080143929e-05
bx,180.0,275.6583275874543,-125483.95213188195,0.003894365392625332,67771.421875,3.402587026357651e-05
bx,180.0,98.72159688372352,130275.5417678669,0.0029873219318687916,-57861.4140625,6.54091127216816e-05
bx,180.0,159.43359588140436,212464.02505769566,0.0035246978513896465,-164406.5,6.672926247119904e-05
bx,180.0,187.03282420853742,-280762.9184877121,0.0033104130998253822,245233.53125,3.393320366740227e-05
bx,180.0,224.422879576039,-208329.56099027363,0.0035382090136408806,98989.296875,3.3750664442777634e-05
bx,180.0,80.37160742410661,115724.45065012245,0.0029566199518740177,-48951.74609375,6.762100383639336e-05
bx,180.0,163.1198724705959,222052.66183390754,0.0030542202293872833,-173414.28125,3.428477793931961e-05
bx,180.0,145.70903601052794,187029.9418228382,0.0031844819895923138,-132237.171875,3.424566239118576e-05
bx,180.0,212.47460327093216,-231533.8061952611,0.0037651900202035904,178440.96875,6.619701161980629e-05
bx,180.0,93.43371655225886,125793.87223634066,0.0032569109462201595,-57211.9296875,6.552319973707199e-05
bx,180.0,270.98116836586337,-127402.17792530659,0.0038734483532607555,94616.9453125,6.619095802307129e-05
bx,180.0,131.76467222314034,166430.83752094384,0.003113251179456711,-99097.28125,3.408687189221382e-05
bx,180.0,239.84207083197157,-164020.8613027475,0.00360842514783144,-1451.7333984375,6.609596312046051e-05
bx,180.0,141.4174771699665,180449.15130797203,0.003318529110401869,-121498.296875,6.570108234882355e-05
bx,180.0,215.03872429945483,-227014.72896157246,0.003445400856435299,165379.25,6.677210330963135e-05
bx,180.0,133.61581775245915,169097.02014668664,0.0031317160464823246,-104495.140625,6.615696474909782e-05
bx,180.0,261.9095493032836,-131224.76062225277,0.0037860488519072533,82588.453125,6.633484736084938e-05
bx,180.0,177.2063896588158,296068.04421027255,0.0037250020541250706,-270333.78125,3.4186989068984985e-05
bx,180.0,94.60939337314367,126792.14292634887,0.0033349166624248028,-50195.34375,6.681494414806366e-05
bx,180.0,242.5511372114275,-157122.97870428613,0.00365404412150383,9786.3994140625,3.3970922231674194e-05
bx,180.0,143.64847326456655,183863.90064561076,0.003174437675625086,-131891.125,6.629293784499168e-05
bx,180.0,143.5026487167983,183649.3680867465,0.003606826066970825,-128277.953125,6.60596415400505e-05
bx,180.0,237.31033393091607,-171384.92007113312,0.0040629529394209385,-4464.52294921875,3.436580300331116e-05
bx,180.0,111.10336638117,141899.5310291624,0.003203250002115965,-84047.6640625,3.42121347784996e-05
bx,180.0,177.57838767197248,299727.99180090363,0.003086421173065901,-274264.3125,6.618117913603783e-05
bx,180.0,97.98237635086805,129655.18295789526,0.002995801158249378,-60713.765625,3.407010808587074e-05
bx,180.0,132.58725646986767,167574.3251379367,0.002985929138958454,-98402.6875,3.4024007618427277e-05
bx,180.0,88.71784623771372,121991.56725638911,0.0029970272444188595,-51445.625,6.666593253612518e-05
bx,180.0,185.94476903187507,-286228.8031505408,0.0036730351857841015,252926.484375,6.662122905254364e-05
bx,180.0,173.04798624302498,263633.64833119756,0.003234736155718565,-224413.90625,3.375718370079994e-05
bx,180.0,176.27129336494795,288552.7691788982,0.0032948870211839676,-257642.625,3.4471042454242706e-05
bx,180.0,95.38448424862212,127480.59152288918,0.002985944040119648,-51289.8671875,3.407010808587074e-05
bx,180.0,196.12688910550747,-254358.60401614138,0.003189255017787218,225227.5625,3.41339036822319e-05
bx,180.0,182.08829049659064,-313702.1351050163,0.003352997824549675,290448.40625,6.66491687297821e-05
bx,180.0,239.21139685402673,-165777.91644063295,0.0036117197014391422,-1411.828125,6.591016426682472e-05
bx,180.0,254.1060656357332,-138508.4866123381,0.004157688934355974,40974.75,6.582867354154587e-05
bx,180.0,174.98871484666478,277714.0658367369,0.0034191631712019444,-234435.1875,6.690667942166328e-05
bx,180.0,231.55360849759182,-189123.85154291271,0.0034327316097915173,35322.8515625,6.686430424451828e-05
bx,180.0,81.45723451623375,116479.29651305449,0.0029758093878626823,-42870.6875,3.3789779990911484e-05
bx,180.0,186.41155777107286,-283837.534492882,0.00335972523316741,253723.3125,6.605172529816628e-05
bx,180.0,279.47198309207835,-122798.3761889308,0.004317183047533035,55355.84375,3.4071970731019974e-05
bx,180.0,148.59080200139738,191571.9560960359,0.0036191390827298164,-144650.09375,6.318697705864906e-05
bx,180.0,206.88750268516077,-239518.76733997592,0.00362144922837615,209048.421875,6.68591819703579e-05
bx,180.0,206.76850699069044,-239649.20801264816,0.003403350245207548,210753.0,6.591202691197395e-05
bx,180.0,146.3714701177251,188055.2472004819,0.0031883390620350838,-133502.734375,4.58848662674427e-05
bx,180.0,146.3733559216961,188058.29940312507,0.0031654639169573784,-133466.296875,6.179604679346085e-05
bx,180.0,257.5051893174444,-134749.01605910133,0.0037704939022660255,63579.5703125,6.710784509778023e-05
bx,180.0,241.79017290863678,-158926.50137943515,0.0036153611727058887,10367.533203125,3.42060811817646e-05
bx,180.0,165.43014422263894,229190.5665386635,0.0032540010288357735,-180711.5,6.609270349144936e-05
bx,180.0,232.36037033580806,-186692.31973164465,0.003610718995332718,29806.8046875,6.569596007466316e-05
bx,180.0,273.23635811073837,-126672.67618896563,0.0043277861550450325,93022.21875,3.397418186068535e-05
bx,180.0,272.4040560417068,-126947.7174757937,0.003966447897255421,97925.421875,3.459025174379349e-05
bx,180.0,245.94590769556314,-150224.02975683848,0.0036046020686626434,40272.48828125,3.405893221497536e-05
bx,180.0,273.4385543204262,-126596.88590038585,0.003891236148774624,90768.0625,6.851227954030037e-05
bx,180.0,183.72197130474876,-299362.09437681595,0.00335301598533988,271522.5,6.64922408759594e-05
bx,180.0,174.99333579368792,277753.0243084408,0.0033630868420004845,-235089.890625,3.416510298848152e-05
bx,180.0,251.87760433745464,-141464.50892077794,0.0037279571406543255,42306.53125,6.626592949032784e-05
bx,180.0,175.8319691247906,284828.38432437327,0.0032806256785988808,-249376.96875,6.637908518314362e-05
bx,180.0,84.63878224091971,118914.43153178717,0.0034176218323409557,-42951.171875,3.378838300704956e-05
bx,180.0,147.36724977905715,189666.79051242932,0.003273992333561182,-138627.46875,6.596418097615242e-05
bx,180.0,264.16478669201797,-130139.18802028848,0.003936748020350933,96167.28125,6.645498797297478e-05
bx,180.0,127.93298236627354,161402.69563963768,0.0031322543509304523,-97037.734375,3.36705707013607e-05
bx,180.0,107.46028766030756,138285.05347561365,0.0034668450243771076,-68294.8984375,6.614578887820244e-05
bx,180.0,210.30381523057198,-234947.92473579946,0.003901165910065174,190302.4375,3.405008465051651e-05
bx,180.0,147.22555168473963,189445.75177208972,0.0033452771604061127,-138406.875,6.599677726626396e-05
bx,180.0,195.2818342955781,-256004.133687801,0.0038017998449504375,222636.71875,6.588781252503395e-05
bx,180.0,255.23433614334184,-137087.49925498947,0.004044592846184969,46969.65625,3.462005406618118e-05
bx,180.0,144.77899903468278,185548.33255407287,0.0035283230245113373,-131895.78125,3.382796421647072e-05
bx,180.0,244.79797499220862,-152284.8978102558,0.0036800545640289783,25777.0703125,3.361515700817108e-05
bx,180.0,104.5460661606247,135581.7182677019,0.003003261983394623,-58532.2734375,6.672320887446404e-05
bx,180.0,222.4950601025441,-212697.12239938395,0.0035182153806090355,121397.265625,6.636697798967361e-05
bx,180.0,172.56891712437346,260959.7965002506,0.003717178013175726,-218887.421875,3.386707976460457e-05
bx,180.0,144.30326960532955,184834.14102780356,0.0033466489985585213,-131162.0625,7.11614266037941e-05
bx,180.0,261.61931388843493,-131401.96222011704,0.00380500964820385,78471.796875,3.38507816195488e-05
bx,180.0,98.79379933665469,130340.15769164753,0.002994891721755266,-56071.10546875,6.638374179601669e-05
bx,180.0,219.4630549315211,-218883.71326013448,0.003975400235503912,142561.40625,6.55963085591793e-05
bx,180.0,181.73096699043484,-317432.90197692823,0.0037760529667139053,299386.25,6.676791235804558e-05
bx,180.0,245.422086479915,-151122.02211764196,0.0038349167443811893,35770.70703125,3.390619531273842e-05
bx,180.0,95.8779028844442,127926.07850963819,0.003302746918052435,-50313.515625,6.667990237474442e-05
bx,180.0,181.9666800941157,-315007.70097465225,0.003358562011271715,294135.40625,3.399280831217766e-05
bx,180.0,207.7370615766979,-238453.08854044072,0.0034403540194034576,204079.40625,3.4055206924676895e-05
bx,180.0,147.18605873694486,189383.7271841757,0.003624832723289728,-137641.0625,6.63180835545063e-05
bx,180.0,142.42780751293196,181932.62217403858,0.003323094919323921,-125476.8671875,3.409292548894882e-05
bx,180.0,108.22286974129698,139068.47437369765,0.00304536335170269,-63001.9765625,3.38270328938961e-05
bx,180.0,240.6573592508751,-161810.3742269064,0.004073293413966894,-325.66552734375,6.62999227643013e-05
bx,180.0,168.2241646230264,239322.9150868352,0.0034208130091428757,-191872.0625,6.659934297204018e-05
bx,180.0,252.0748312409515,-141194.9334432552,0.00385564798489213,43715.58984375,6.636092439293861e-05
bx,180.0,112.4583383143815,143321.73296324426,0.003299809992313385,-67048.03125,6.609363481402397e-05
bx,180.0,228.32433853119605,-198439.94333847857,0.0035711689852178097,67337.984375,3.3315736800432205e-05
bx,180.0,179.6187532562037,325011.4234187436,0.0033331471495330334,-320299.0625,6.585987284779549e-05
bx,180.0,213.09678588790825,-230447.1052213716,0.0034582181833684444,173108.046875,6.67148269712925e-05
bx,180.0,189.8153964895606,-270078.67209638003,0.003554893657565117,238324.671875,6.631482392549515e-05
bx,180.0,150.36762098073456,194316.66273762236,0.0031555290333926678,-146656.34375,6.522191688418388e-05
bx,180.0,213.32114683621825,-230069.22713918405,0.003481585066765547,174954.5625,3.379303961992264e-05
bx,180.0,162.5923441711985,220484.0093201826,0.003264043014496565,-167231.65625,6.637489423155785e-05
bx,180.0,176.56271152997286,290867.57155185915,0.003715011291205883,-265055.90625,3.3833086490631104e-05
